WAGE,AGE,RACE,STATUS,AREA,GENDER,EDUCATION
12000,26,WHITE,SINGLE,URBAN,FEMALE,20
12000,22,BlACK,SINGLE,URBAN,FEMALE,14
12000,29,OTHER,MARRIED,URBAN,MALE,14
12000,43,BlACK,SINGLE,URBAN,FEMALE,14
12000,19,WHITE,SINGLE,URBAN,MALE,16
12000,22,WHITE,SINGLE,URBAN,FEMALE,14
12000,25,WHITE,SINGLE,URBAN,MALE,16
12000,30,WHITE,SINGLE,URBAN,FEMALE,14
12000,23,WHITE,MARRIED,URBAN,MALE,0
12000,51,WHITE,MARRIED,URBAN,FEMALE,14
12000,54,WHITE,MARRIED,URBAN,FEMALE,14
12000,24,BlACK,SINGLE,RURAL,FEMALE,16
12000,45,WHITE,MARRIED,URBAN,FEMALE,16
12000,60,WHITE,MARRIED,URBAN,FEMALE,14
12000,55,WHITE,SINGLE,RURAL,FEMALE,14
12000,42,BlACK,SINGLE,RURAL,FEMALE,14
12000,23,WHITE,SINGLE,URBAN,FEMALE,16
12000,21,WHITE,SINGLE,URBAN,FEMALE,14
12000,40,BlACK,SINGLE,RURAL,FEMALE,12
12000,58,BlACK,MARRIED,URBAN,MALE,16
12000,59,WHITE,MARRIED,RURAL,FEMALE,12
12000,17,WHITE,SINGLE,RURAL,MALE,6
12000,26,WHITE,MARRIED,URBAN,FEMALE,6
12000,28,WHITE,MARRIED,URBAN,FEMALE,12
12000,38,WHITE,SINGLE,URBAN,FEMALE,16
12000,41,WHITE,SINGLE,URBAN,FEMALE,14
12000,26,OTHER,MARRIED,URBAN,FEMALE,16
12000,43,BlACK,SINGLE,URBAN,FEMALE,12
12000,33,WHITE,SINGLE,URBAN,MALE,16
12000,66,WHITE,SINGLE,URBAN,FEMALE,16
12000,49,WHITE,MARRIED,URBAN,FEMALE,16
12000,34,WHITE,MARRIED,URBAN,FEMALE,20
12000,21,WHITE,SINGLE,URBAN,MALE,16
12000,26,WHITE,SINGLE,URBAN,MALE,16
12000,29,WHITE,MARRIED,RURAL,FEMALE,16
12000,32,WHITE,MARRIED,RURAL,FEMALE,16
12000,21,WHITE,SINGLE,URBAN,MALE,14
12000,27,WHITE,MARRIED,URBAN,MALE,12
12000,48,WHITE,MARRIED,URBAN,FEMALE,16
12000,48,WHITE,MARRIED,URBAN,FEMALE,20
12000,53,WHITE,MARRIED,RURAL,MALE,6
12000,36,WHITE,MARRIED,URBAN,FEMALE,16
12000,30,WHITE,MARRIED,RURAL,MALE,14
12000,24,WHITE,SINGLE,RURAL,MALE,16
12000,52,WHITE,MARRIED,RURAL,FEMALE,14
12000,38,BlACK,SINGLE,URBAN,MALE,6
12000,54,OTHER,SINGLE,URBAN,FEMALE,16
12000,26,WHITE,MARRIED,URBAN,FEMALE,20
12000,40,WHITE,SINGLE,RURAL,MALE,14
12000,27,WHITE,MARRIED,RURAL,FEMALE,16
12000,18,WHITE,SINGLE,URBAN,MALE,14
12000,35,OTHER,SINGLE,URBAN,FEMALE,20
12000,49,WHITE,MARRIED,URBAN,FEMALE,16
12000,20,WHITE,SINGLE,URBAN,MALE,14
12000,52,WHITE,MARRIED,URBAN,MALE,0
12000,28,WHITE,MARRIED,URBAN,FEMALE,16
12000,25,WHITE,MARRIED,URBAN,MALE,0
12000,27,WHITE,SINGLE,RURAL,MALE,6
12000,39,WHITE,SINGLE,RURAL,MALE,14
12000,38,WHITE,MARRIED,RURAL,FEMALE,20
12000,30,WHITE,SINGLE,URBAN,FEMALE,12
12000,55,WHITE,MARRIED,RURAL,FEMALE,16
12000,23,WHITE,SINGLE,URBAN,FEMALE,16
12000,67,WHITE,SINGLE,URBAN,FEMALE,16
12000,29,WHITE,SINGLE,URBAN,FEMALE,8
12000,24,WHITE,SINGLE,URBAN,MALE,14
12000,21,WHITE,SINGLE,URBAN,FEMALE,14
12000,20,WHITE,SINGLE,URBAN,MALE,14
12000,27,WHITE,MARRIED,URBAN,FEMALE,14
12000,44,OTHER,MARRIED,URBAN,FEMALE,0
12000,68,WHITE,SINGLE,URBAN,FEMALE,14
12000,35,WHITE,SINGLE,URBAN,MALE,6
12000,47,WHITE,SINGLE,URBAN,MALE,16
12000,36,WHITE,SINGLE,URBAN,MALE,20
12000,56,WHITE,MARRIED,URBAN,FEMALE,14
12000,48,OTHER,MARRIED,URBAN,FEMALE,0
12000,42,WHITE,MARRIED,URBAN,FEMALE,0
12000,40,BlACK,MARRIED,URBAN,FEMALE,20
12000,22,WHITE,SINGLE,URBAN,FEMALE,14
12000,21,OTHER,SINGLE,URBAN,FEMALE,16
12000,29,WHITE,MARRIED,URBAN,MALE,14
12000,24,WHITE,MARRIED,RURAL,FEMALE,16
12000,42,OTHER,SINGLE,URBAN,FEMALE,14
12000,47,WHITE,MARRIED,URBAN,FEMALE,14
12000,57,WHITE,MARRIED,URBAN,FEMALE,20
12000,36,WHITE,SINGLE,RURAL,MALE,12
12000,28,WHITE,MARRIED,URBAN,FEMALE,12
12000,32,WHITE,MARRIED,URBAN,MALE,0
12000,61,WHITE,SINGLE,URBAN,FEMALE,14
12000,29,WHITE,SINGLE,RURAL,MALE,16
12000,39,OTHER,MARRIED,URBAN,FEMALE,16
12000,40,WHITE,SINGLE,URBAN,FEMALE,16
12000,38,WHITE,SINGLE,URBAN,FEMALE,16
12000,22,WHITE,SINGLE,URBAN,MALE,16
12000,31,WHITE,MARRIED,URBAN,FEMALE,14
12000,61,WHITE,MARRIED,URBAN,FEMALE,16
12000,25,WHITE,SINGLE,URBAN,MALE,20
12000,23,WHITE,SINGLE,URBAN,FEMALE,20
12000,40,WHITE,MARRIED,URBAN,FEMALE,0
12000,53,WHITE,MARRIED,URBAN,FEMALE,0
12000,50,WHITE,MARRIED,URBAN,MALE,0
12000,38,WHITE,MARRIED,URBAN,FEMALE,0
12000,45,WHITE,SINGLE,URBAN,MALE,14
12000,51,WHITE,SINGLE,URBAN,FEMALE,16
12000,63,WHITE,MARRIED,URBAN,FEMALE,14
12000,20,WHITE,SINGLE,URBAN,MALE,14
12000,22,OTHER,SINGLE,URBAN,MALE,16
12000,24,OTHER,SINGLE,URBAN,FEMALE,16
12000,33,OTHER,MARRIED,URBAN,FEMALE,14
11989,26,WHITE,SINGLE,RURAL,MALE,14
11960,20,WHITE,SINGLE,URBAN,FEMALE,16
11960,57,WHITE,SINGLE,URBAN,MALE,14
11960,29,WHITE,SINGLE,RURAL,FEMALE,14
11900,19,WHITE,SINGLE,URBAN,FEMALE,16
11880,54,WHITE,SINGLE,URBAN,FEMALE,14
11830,34,BlACK,SINGLE,URBAN,FEMALE,16
11825,41,WHITE,MARRIED,URBAN,FEMALE,12
11810,22,WHITE,MARRIED,URBAN,FEMALE,14
11802,51,WHITE,MARRIED,URBAN,FEMALE,20
11802,24,WHITE,MARRIED,URBAN,FEMALE,14
11800,19,WHITE,SINGLE,URBAN,FEMALE,14
11760,35,BlACK,MARRIED,URBAN,MALE,14
11760,51,WHITE,MARRIED,RURAL,FEMALE,20
11700,21,WHITE,SINGLE,RURAL,MALE,16
11700,58,BlACK,SINGLE,RURAL,FEMALE,12
11700,50,BlACK,MARRIED,URBAN,FEMALE,16
11700,34,BlACK,SINGLE,URBAN,MALE,14
11700,45,WHITE,SINGLE,RURAL,FEMALE,16
11700,19,WHITE,SINGLE,URBAN,FEMALE,16
11672,54,WHITE,MARRIED,URBAN,MALE,14
11637,44,WHITE,MARRIED,URBAN,FEMALE,20
11600,61,OTHER,MARRIED,URBAN,MALE,16
11566,44,WHITE,MARRIED,URBAN,FEMALE,16
11520,24,WHITE,MARRIED,URBAN,MALE,0
11500,43,WHITE,MARRIED,URBAN,FEMALE,20
11500,20,WHITE,SINGLE,URBAN,FEMALE,16
11500,47,WHITE,SINGLE,URBAN,FEMALE,14
11500,18,WHITE,SINGLE,RURAL,FEMALE,20
11500,24,WHITE,SINGLE,RURAL,FEMALE,14
11500,41,BlACK,MARRIED,URBAN,MALE,20
11500,38,WHITE,MARRIED,URBAN,FEMALE,20
11500,43,WHITE,SINGLE,URBAN,FEMALE,16
11500,22,WHITE,SINGLE,URBAN,FEMALE,16
11440,40,WHITE,MARRIED,URBAN,FEMALE,14
11440,46,BlACK,SINGLE,URBAN,FEMALE,16
11400,51,WHITE,SINGLE,URBAN,FEMALE,14
11388,46,WHITE,SINGLE,URBAN,MALE,16
11360,24,WHITE,MARRIED,RURAL,MALE,6
11340,38,WHITE,SINGLE,URBAN,MALE,14
11340,34,WHITE,MARRIED,RURAL,FEMALE,16
11324,42,WHITE,SINGLE,URBAN,FEMALE,16
11250,46,WHITE,SINGLE,URBAN,MALE,16
11243,58,WHITE,MARRIED,URBAN,FEMALE,6
11232,21,BlACK,SINGLE,URBAN,FEMALE,16
11232,23,WHITE,SINGLE,URBAN,MALE,8
11220,63,OTHER,SINGLE,URBAN,FEMALE,14
11200,64,WHITE,SINGLE,URBAN,FEMALE,16
11200,20,WHITE,SINGLE,URBAN,MALE,14
11200,52,WHITE,MARRIED,URBAN,FEMALE,20
11128,37,WHITE,MARRIED,URBAN,FEMALE,0
11120,24,WHITE,SINGLE,URBAN,FEMALE,12
11112,22,BlACK,SINGLE,URBAN,MALE,14
11105,21,WHITE,SINGLE,URBAN,FEMALE,14
11088,64,BlACK,MARRIED,URBAN,MALE,20
11000,38,WHITE,MARRIED,URBAN,FEMALE,20
11000,61,WHITE,MARRIED,RURAL,MALE,14
11000,20,WHITE,SINGLE,RURAL,MALE,12
11000,43,WHITE,MARRIED,RURAL,MALE,16
11000,22,WHITE,SINGLE,URBAN,FEMALE,14
11000,60,BlACK,SINGLE,URBAN,FEMALE,16
11000,47,WHITE,MARRIED,URBAN,MALE,6
11000,33,OTHER,SINGLE,URBAN,MALE,0
11000,40,BlACK,SINGLE,URBAN,MALE,20
11000,40,WHITE,MARRIED,RURAL,FEMALE,14
11000,28,WHITE,MARRIED,URBAN,FEMALE,20
11000,22,WHITE,SINGLE,URBAN,FEMALE,20
11000,54,WHITE,MARRIED,URBAN,FEMALE,14
11000,38,WHITE,MARRIED,URBAN,FEMALE,16
11000,31,WHITE,MARRIED,URBAN,FEMALE,14
11000,41,WHITE,SINGLE,URBAN,FEMALE,16
11000,44,WHITE,MARRIED,URBAN,FEMALE,16
11000,53,WHITE,MARRIED,URBAN,FEMALE,20
11000,17,WHITE,SINGLE,URBAN,MALE,8
11000,19,BlACK,SINGLE,URBAN,FEMALE,16
11000,26,WHITE,MARRIED,RURAL,FEMALE,16
11000,29,BlACK,SINGLE,URBAN,FEMALE,16
11000,36,WHITE,MARRIED,URBAN,FEMALE,14
11000,22,WHITE,SINGLE,URBAN,FEMALE,20
11000,42,WHITE,SINGLE,URBAN,FEMALE,16
11000,20,WHITE,SINGLE,RURAL,MALE,14
11000,34,WHITE,MARRIED,RURAL,FEMALE,14
11000,22,WHITE,SINGLE,URBAN,MALE,14
11000,63,WHITE,MARRIED,RURAL,MALE,14
11000,23,WHITE,SINGLE,URBAN,MALE,16
11000,18,WHITE,SINGLE,URBAN,FEMALE,16
11000,63,WHITE,MARRIED,RURAL,MALE,20
11000,38,WHITE,MARRIED,URBAN,FEMALE,20
11000,50,WHITE,MARRIED,URBAN,FEMALE,16
11000,21,BlACK,SINGLE,RURAL,FEMALE,12
11000,42,BlACK,MARRIED,URBAN,FEMALE,16
11000,27,BlACK,MARRIED,URBAN,FEMALE,16
11000,52,BlACK,MARRIED,URBAN,MALE,14
11000,29,WHITE,SINGLE,URBAN,MALE,14
11000,32,WHITE,SINGLE,URBAN,FEMALE,14
11000,29,WHITE,SINGLE,RURAL,MALE,16
11000,46,BlACK,MARRIED,RURAL,MALE,16
11000,19,WHITE,SINGLE,URBAN,MALE,14
11000,67,WHITE,MARRIED,RURAL,MALE,14
11000,27,WHITE,MARRIED,URBAN,FEMALE,16
11000,31,WHITE,MARRIED,RURAL,FEMALE,20
11000,61,BlACK,SINGLE,RURAL,FEMALE,16
11000,37,BlACK,SINGLE,URBAN,FEMALE,14
11000,27,WHITE,MARRIED,URBAN,FEMALE,14
11000,18,WHITE,SINGLE,RURAL,MALE,14
11000,28,WHITE,MARRIED,RURAL,MALE,14
11000,22,WHITE,SINGLE,RURAL,MALE,14
11000,42,WHITE,MARRIED,URBAN,FEMALE,16
11000,20,WHITE,SINGLE,URBAN,MALE,14
11000,45,WHITE,SINGLE,RURAL,FEMALE,14
11000,60,WHITE,MARRIED,URBAN,FEMALE,16
11000,48,OTHER,SINGLE,URBAN,FEMALE,16
11000,18,WHITE,SINGLE,URBAN,FEMALE,14
11000,31,WHITE,SINGLE,RURAL,FEMALE,12
11000,41,WHITE,MARRIED,RURAL,FEMALE,0
11000,50,BlACK,MARRIED,URBAN,FEMALE,16
11000,38,BlACK,MARRIED,URBAN,FEMALE,20
11000,25,WHITE,SINGLE,URBAN,FEMALE,0
11000,40,WHITE,MARRIED,URBAN,FEMALE,12
11000,23,WHITE,SINGLE,URBAN,MALE,0
11000,18,OTHER,SINGLE,URBAN,MALE,14
11000,57,WHITE,MARRIED,URBAN,MALE,0
11000,43,WHITE,MARRIED,URBAN,FEMALE,16
11000,28,OTHER,SINGLE,RURAL,MALE,14
11000,60,WHITE,SINGLE,RURAL,MALE,16
10979,34,WHITE,SINGLE,URBAN,FEMALE,14
10946,20,WHITE,SINGLE,URBAN,MALE,14
10920,23,WHITE,SINGLE,URBAN,FEMALE,16
10920,40,BlACK,SINGLE,RURAL,FEMALE,14
10920,46,WHITE,MARRIED,URBAN,FEMALE,0
10920,21,WHITE,SINGLE,URBAN,MALE,16
10900,23,OTHER,SINGLE,URBAN,MALE,14
10880,36,WHITE,MARRIED,URBAN,MALE,0
10868,24,OTHER,SINGLE,URBAN,FEMALE,14
10800,31,WHITE,SINGLE,URBAN,MALE,14
10800,48,WHITE,SINGLE,URBAN,MALE,16
10800,65,WHITE,MARRIED,URBAN,MALE,12
10800,18,WHITE,SINGLE,URBAN,FEMALE,14
10800,54,WHITE,MARRIED,URBAN,MALE,20
10780,27,WHITE,SINGLE,URBAN,FEMALE,20
10750,35,WHITE,MARRIED,URBAN,MALE,20
10700,31,WHITE,MARRIED,URBAN,FEMALE,16
10700,48,BlACK,SINGLE,URBAN,FEMALE,8
10700,40,BlACK,SINGLE,URBAN,FEMALE,8
10680,41,WHITE,SINGLE,URBAN,FEMALE,14
10658,53,WHITE,MARRIED,URBAN,FEMALE,16
10608,61,WHITE,MARRIED,URBAN,FEMALE,14
10600,28,OTHER,SINGLE,URBAN,MALE,20
10600,60,WHITE,MARRIED,URBAN,FEMALE,16
10600,24,WHITE,MARRIED,URBAN,FEMALE,14
10600,21,WHITE,SINGLE,URBAN,FEMALE,16
10570,22,WHITE,SINGLE,URBAN,FEMALE,16
10560,28,OTHER,SINGLE,URBAN,FEMALE,16
10520,33,WHITE,SINGLE,URBAN,FEMALE,16
10500,23,WHITE,SINGLE,URBAN,MALE,20
10500,42,BlACK,MARRIED,URBAN,FEMALE,16
10500,20,WHITE,SINGLE,URBAN,MALE,14
10500,50,WHITE,MARRIED,RURAL,FEMALE,20
10500,23,WHITE,SINGLE,URBAN,FEMALE,20
10500,67,WHITE,MARRIED,URBAN,MALE,0
10500,47,WHITE,MARRIED,URBAN,FEMALE,16
10500,25,WHITE,MARRIED,URBAN,FEMALE,14
10500,26,WHITE,SINGLE,URBAN,MALE,16
10500,22,BlACK,SINGLE,RURAL,MALE,8
10500,24,WHITE,MARRIED,URBAN,FEMALE,20
10500,27,OTHER,MARRIED,URBAN,MALE,14
10500,54,WHITE,MARRIED,URBAN,FEMALE,16
10416,30,OTHER,SINGLE,URBAN,FEMALE,16
10410,19,WHITE,SINGLE,URBAN,MALE,16
10400,45,WHITE,SINGLE,URBAN,FEMALE,14
10400,41,WHITE,MARRIED,URBAN,FEMALE,14
10400,38,WHITE,MARRIED,URBAN,FEMALE,14
10400,20,WHITE,SINGLE,RURAL,FEMALE,16
10400,69,WHITE,MARRIED,RURAL,FEMALE,14
10400,24,OTHER,SINGLE,URBAN,FEMALE,20
10400,27,WHITE,MARRIED,URBAN,MALE,0
10400,55,WHITE,MARRIED,URBAN,MALE,20
10400,21,WHITE,SINGLE,RURAL,MALE,0
10400,22,WHITE,SINGLE,URBAN,FEMALE,20
10400,27,BlACK,MARRIED,URBAN,MALE,16
10400,44,OTHER,SINGLE,URBAN,FEMALE,14
10400,21,WHITE,MARRIED,RURAL,FEMALE,14
10400,23,WHITE,SINGLE,URBAN,FEMALE,20
10400,20,OTHER,SINGLE,URBAN,MALE,14
10400,46,BlACK,SINGLE,URBAN,FEMALE,12
10300,22,WHITE,SINGLE,URBAN,MALE,16
10300,39,WHITE,SINGLE,RURAL,FEMALE,16
10270,25,WHITE,MARRIED,URBAN,FEMALE,6
10256,62,OTHER,MARRIED,URBAN,MALE,14
10240,28,WHITE,MARRIED,URBAN,FEMALE,14
10200,38,WHITE,MARRIED,URBAN,MALE,0
10200,37,BlACK,SINGLE,URBAN,MALE,14
10200,22,WHITE,MARRIED,URBAN,MALE,14
10143,53,WHITE,MARRIED,URBAN,FEMALE,14
10100,19,WHITE,SINGLE,URBAN,MALE,16
10076,56,WHITE,MARRIED,URBAN,MALE,16
10067,68,WHITE,MARRIED,URBAN,MALE,16
10020,46,OTHER,SINGLE,URBAN,FEMALE,16
10015,19,WHITE,SINGLE,URBAN,FEMALE,16
10000,47,WHITE,MARRIED,URBAN,FEMALE,14
10000,37,WHITE,MARRIED,RURAL,MALE,14
10000,34,WHITE,SINGLE,RURAL,FEMALE,8
10000,22,WHITE,SINGLE,RURAL,MALE,16
10000,22,WHITE,MARRIED,URBAN,FEMALE,16
10000,43,WHITE,MARRIED,URBAN,FEMALE,20
10000,19,WHITE,SINGLE,URBAN,MALE,0
10000,35,WHITE,MARRIED,RURAL,FEMALE,20
10000,24,WHITE,SINGLE,URBAN,MALE,14
10000,65,WHITE,SINGLE,RURAL,MALE,16
10000,28,WHITE,SINGLE,RURAL,FEMALE,20
10000,59,WHITE,MARRIED,URBAN,MALE,20
10000,17,WHITE,SINGLE,URBAN,MALE,12
10000,57,WHITE,MARRIED,URBAN,FEMALE,14
10000,42,WHITE,MARRIED,URBAN,MALE,8
10000,37,OTHER,MARRIED,URBAN,FEMALE,20
10000,31,OTHER,MARRIED,URBAN,MALE,8
10000,24,WHITE,SINGLE,URBAN,MALE,6
10000,31,WHITE,MARRIED,URBAN,FEMALE,16
10000,18,WHITE,SINGLE,URBAN,MALE,12
10000,35,WHITE,MARRIED,URBAN,MALE,0
10000,24,BlACK,SINGLE,URBAN,MALE,16
10000,43,WHITE,SINGLE,URBAN,MALE,0
10000,18,BlACK,SINGLE,URBAN,FEMALE,14
10000,51,OTHER,MARRIED,URBAN,MALE,0
10000,49,WHITE,MARRIED,URBAN,MALE,14
10000,32,WHITE,MARRIED,URBAN,FEMALE,16
10000,30,WHITE,MARRIED,RURAL,FEMALE,14
10000,41,OTHER,MARRIED,URBAN,FEMALE,12
10000,39,BlACK,MARRIED,URBAN,MALE,14
10000,20,WHITE,SINGLE,URBAN,MALE,14
10000,21,WHITE,SINGLE,URBAN,MALE,16
10000,36,WHITE,SINGLE,URBAN,FEMALE,14
10000,54,WHITE,SINGLE,URBAN,FEMALE,16
10000,19,WHITE,SINGLE,URBAN,MALE,14
10000,52,WHITE,MARRIED,URBAN,MALE,14
10000,40,WHITE,MARRIED,URBAN,MALE,16
10000,40,WHITE,SINGLE,URBAN,MALE,14
10000,22,WHITE,SINGLE,URBAN,MALE,16
10000,48,WHITE,MARRIED,URBAN,FEMALE,14
10000,67,WHITE,SINGLE,URBAN,MALE,14
10000,25,WHITE,SINGLE,URBAN,MALE,20
10000,51,WHITE,MARRIED,URBAN,MALE,14
10000,27,WHITE,SINGLE,URBAN,FEMALE,20
10000,42,BlACK,SINGLE,URBAN,MALE,16
10000,23,WHITE,SINGLE,RURAL,MALE,14
10000,46,WHITE,MARRIED,RURAL,MALE,20
10000,44,WHITE,MARRIED,RURAL,FEMALE,14
10000,21,WHITE,SINGLE,URBAN,FEMALE,16
10000,38,WHITE,MARRIED,URBAN,FEMALE,16
10000,65,WHITE,MARRIED,URBAN,MALE,20
10000,42,WHITE,SINGLE,URBAN,FEMALE,6
10000,21,WHITE,SINGLE,URBAN,FEMALE,12
10000,21,WHITE,SINGLE,URBAN,MALE,16
10000,43,WHITE,SINGLE,URBAN,FEMALE,16
10000,38,WHITE,MARRIED,URBAN,FEMALE,14
10000,37,WHITE,MARRIED,URBAN,FEMALE,14
10000,17,WHITE,SINGLE,URBAN,MALE,6
10000,58,WHITE,SINGLE,URBAN,FEMALE,16
10000,30,WHITE,MARRIED,RURAL,FEMALE,14
10000,22,WHITE,SINGLE,URBAN,FEMALE,16
10000,46,WHITE,MARRIED,URBAN,FEMALE,16
10000,41,WHITE,MARRIED,URBAN,FEMALE,14
10000,23,WHITE,SINGLE,URBAN,MALE,16
10000,58,WHITE,MARRIED,URBAN,FEMALE,14
10000,44,WHITE,SINGLE,RURAL,FEMALE,16
10000,63,WHITE,MARRIED,URBAN,FEMALE,14
10000,60,WHITE,MARRIED,RURAL,MALE,12
10000,64,WHITE,MARRIED,URBAN,FEMALE,16
10000,41,WHITE,SINGLE,RURAL,FEMALE,6
10000,62,WHITE,SINGLE,URBAN,FEMALE,14
10000,21,WHITE,SINGLE,RURAL,MALE,16
10000,21,WHITE,SINGLE,RURAL,FEMALE,16
10000,61,WHITE,MARRIED,RURAL,FEMALE,14
10000,21,WHITE,SINGLE,RURAL,MALE,14
10000,20,WHITE,SINGLE,RURAL,MALE,16
10000,46,OTHER,SINGLE,RURAL,MALE,14
10000,19,WHITE,SINGLE,URBAN,MALE,16
10000,23,WHITE,SINGLE,URBAN,MALE,16
10000,64,WHITE,MARRIED,RURAL,MALE,14
10000,34,WHITE,MARRIED,RURAL,FEMALE,16
10000,40,OTHER,MARRIED,URBAN,MALE,0
10000,34,WHITE,SINGLE,URBAN,MALE,14
10000,19,WHITE,SINGLE,URBAN,MALE,16
10000,58,WHITE,MARRIED,RURAL,MALE,14
10000,37,WHITE,MARRIED,URBAN,FEMALE,14
10000,68,WHITE,MARRIED,URBAN,MALE,20
10000,45,BlACK,SINGLE,URBAN,MALE,16
10000,31,WHITE,SINGLE,URBAN,FEMALE,20
10000,32,BlACK,SINGLE,URBAN,MALE,16
10000,47,BlACK,MARRIED,URBAN,MALE,6
10000,60,WHITE,SINGLE,URBAN,FEMALE,14
10000,60,BlACK,MARRIED,URBAN,FEMALE,14
10000,23,WHITE,MARRIED,URBAN,FEMALE,14
10000,66,WHITE,MARRIED,RURAL,FEMALE,16
10000,40,WHITE,MARRIED,URBAN,FEMALE,20
10000,52,WHITE,MARRIED,URBAN,FEMALE,14
10000,65,WHITE,MARRIED,RURAL,MALE,16
10000,28,OTHER,MARRIED,RURAL,FEMALE,20
10000,35,WHITE,MARRIED,RURAL,FEMALE,14
10000,27,WHITE,SINGLE,URBAN,MALE,14
10000,39,BlACK,SINGLE,URBAN,FEMALE,16
10000,24,WHITE,MARRIED,URBAN,MALE,6
10000,36,WHITE,SINGLE,URBAN,MALE,16
10000,20,WHITE,SINGLE,URBAN,FEMALE,16
10000,26,WHITE,SINGLE,URBAN,FEMALE,0
10000,36,WHITE,SINGLE,URBAN,MALE,0
10000,51,WHITE,MARRIED,URBAN,FEMALE,16
10000,30,WHITE,MARRIED,URBAN,FEMALE,14
10000,34,WHITE,MARRIED,URBAN,MALE,16
10000,49,WHITE,MARRIED,URBAN,FEMALE,14
10000,55,WHITE,MARRIED,RURAL,FEMALE,16
10000,62,WHITE,MARRIED,RURAL,FEMALE,14
10000,25,WHITE,SINGLE,URBAN,MALE,14
10000,24,WHITE,MARRIED,URBAN,MALE,14
10000,59,BlACK,SINGLE,RURAL,FEMALE,14
10000,37,WHITE,MARRIED,RURAL,FEMALE,20
10000,28,WHITE,MARRIED,URBAN,MALE,14
10000,27,WHITE,SINGLE,RURAL,MALE,14
10000,53,BlACK,SINGLE,URBAN,FEMALE,14
10000,44,BlACK,SINGLE,URBAN,FEMALE,14
10000,26,WHITE,MARRIED,URBAN,FEMALE,14
10000,23,WHITE,SINGLE,URBAN,MALE,16
10000,34,WHITE,MARRIED,URBAN,FEMALE,14
10000,31,OTHER,SINGLE,URBAN,MALE,16
10000,35,WHITE,MARRIED,RURAL,FEMALE,16
10000,44,WHITE,MARRIED,URBAN,MALE,20
10000,20,WHITE,SINGLE,URBAN,MALE,14
10000,45,WHITE,SINGLE,URBAN,FEMALE,20
10000,49,WHITE,MARRIED,URBAN,FEMALE,0
10000,36,BlACK,SINGLE,RURAL,MALE,14
10000,42,WHITE,MARRIED,RURAL,MALE,14
10000,56,WHITE,SINGLE,RURAL,FEMALE,20
10000,24,WHITE,SINGLE,RURAL,MALE,14
10000,41,WHITE,MARRIED,URBAN,MALE,14
10000,25,WHITE,SINGLE,URBAN,MALE,16
10000,62,WHITE,MARRIED,URBAN,FEMALE,14
10000,59,WHITE,MARRIED,URBAN,FEMALE,20
10000,20,WHITE,SINGLE,URBAN,MALE,16
10000,20,OTHER,SINGLE,URBAN,MALE,14
10000,29,WHITE,MARRIED,URBAN,MALE,14
10000,48,WHITE,MARRIED,URBAN,FEMALE,0
10000,35,OTHER,SINGLE,URBAN,MALE,6
10000,46,WHITE,MARRIED,URBAN,FEMALE,20
10000,27,WHITE,SINGLE,URBAN,FEMALE,0
10000,33,WHITE,MARRIED,URBAN,MALE,14
10000,36,WHITE,MARRIED,URBAN,FEMALE,20
10000,24,WHITE,SINGLE,URBAN,MALE,6
10000,20,WHITE,SINGLE,URBAN,FEMALE,14
10000,62,OTHER,SINGLE,URBAN,FEMALE,14
10000,40,WHITE,SINGLE,URBAN,FEMALE,16
10000,19,WHITE,SINGLE,URBAN,MALE,14
10000,29,WHITE,SINGLE,URBAN,MALE,16
10000,38,WHITE,MARRIED,URBAN,FEMALE,16
10000,50,WHITE,SINGLE,URBAN,FEMALE,0
10000,45,WHITE,MARRIED,URBAN,FEMALE,0
10000,30,WHITE,MARRIED,URBAN,MALE,0
10000,20,WHITE,MARRIED,URBAN,MALE,14
10000,58,WHITE,SINGLE,URBAN,FEMALE,16
10000,21,WHITE,MARRIED,URBAN,MALE,16
10000,49,WHITE,MARRIED,URBAN,FEMALE,16
10000,36,WHITE,MARRIED,URBAN,FEMALE,14
10000,24,OTHER,MARRIED,RURAL,FEMALE,14
10000,25,WHITE,SINGLE,RURAL,MALE,14
10000,40,WHITE,MARRIED,RURAL,FEMALE,16
10000,19,WHITE,SINGLE,RURAL,MALE,12
10000,53,OTHER,SINGLE,RURAL,MALE,14
10000,22,OTHER,SINGLE,URBAN,MALE,14
10000,42,OTHER,MARRIED,URBAN,MALE,20
10000,30,OTHER,SINGLE,URBAN,MALE,16
9996,19,WHITE,SINGLE,URBAN,MALE,12
9984,21,WHITE,MARRIED,URBAN,MALE,14
9984,46,WHITE,MARRIED,URBAN,FEMALE,16
9950,32,WHITE,SINGLE,URBAN,FEMALE,20
9900,68,WHITE,SINGLE,URBAN,FEMALE,20
9900,39,WHITE,MARRIED,URBAN,FEMALE,14
9880,37,WHITE,MARRIED,URBAN,FEMALE,8
9800,45,WHITE,MARRIED,URBAN,FEMALE,20
9800,30,WHITE,MARRIED,URBAN,FEMALE,14
9800,40,WHITE,MARRIED,RURAL,FEMALE,14
9800,23,WHITE,SINGLE,URBAN,FEMALE,16
9800,28,WHITE,SINGLE,URBAN,FEMALE,14
9800,20,WHITE,SINGLE,RURAL,FEMALE,16
9750,27,WHITE,MARRIED,URBAN,FEMALE,6
9740,58,WHITE,MARRIED,URBAN,FEMALE,14
9700,40,WHITE,MARRIED,URBAN,FEMALE,14
9700,37,WHITE,MARRIED,RURAL,FEMALE,16
